Transaction_ID,Customer_ID,Customer_Name,Product_Category,Product_Name,Unit_Price,Quantity,Total_Amount,Payment_Method,City,Transaction_Date,loaded_at
10662,CUST-1872,Charles Johnson,Home,Lamp,57.49,9.0,517.41,Debit Card,Phoenix,2024-12-25,2026-02-11 11:45:40
14971,CUST-1890,Sarah Wilson,Clothing,T-Shirt,999.81,3.0,2999.43,Credit Card,Dallas,2023-04-14,2026-02-11 11:45:40
5282,CUST-7662,Patricia Wilson,Beauty,Lipstick,490.38,2.0,980.76,Debit Card,Houston,2024-04-14,2026-02-11 11:45:40
13702,CUST-7933,Michael Anderson,Clothing,Sneakers,714.78,9.0,6433.0199999999995,Cash,Chicago,2024-09-23,2026-02-11 11:45:40
6569,CUST-2981,Thomas Brown,Sports,Tennis Racket,392.6,3.0,1177.8000000000002,PayPal,Phoenix,2023-03-07,2026-02-11 11:45:40
2962,CUST-1789,Mary Davis,Home,Chair,351.89,8.0,2815.12,Debit Card,Dallas,2023-02-27,2026-02-11 11:45:40
13165,CUST-6481,Joseph Moore,Sports,Dumbbells,325.61,3.0,976.83,PayPal,San Diego,2023-03-31,2026-02-11 11:45:40
14127,CUST-8681,James Brown,Clothing,Dress,693.65,1.0,693.65,Credit Card,Phoenix,2024-07-15,2026-02-11 11:45:40
14084,CUST-5962,Jessica Miller,Sports,Dumbbells,222.61,1.0,222.61,PayPal,Chicago,2024-04-12,2026-02-11 11:45:40
14541,CUST-5427,Robert Hernandez,Sports,Football,335.77,2.0,671.54,Debit Card,Philadelphia,2024-09-26,2026-02-11 11:45:40
10828,CUST-5961,Karen Martin,Home,Table,925.5,2.0,1851.0,PayPal,Phoenix,2024-05-06,2026-02-11 11:45:40
10963,CUST-4698,Linda Jones,Beauty,Perfume,490.52,3.0,1471.56,PayPal,New York,2024-06-09,2026-02-11 11:45:40
4886,CUST-7587,Mary Jones,Beauty,Mascara,884.85,1.0,884.85,PayPal,Chicago,2024-01-04,2026-02-11 11:45:40
2101,CUST-7185,Robert Miller,Beauty,Mascara,915.94,3.0,2747.82,Debit Card,Philadelphia,2024-07-17,2026-02-11 11:45:40
7549,CUST-3197,Sarah Moore,Electronics,Headphones,831.35,4.0,3325.4,Debit Card,Chicago,2023-06-12,2026-02-11 11:45:40
3601,CUST-4212,Jennifer Moore,Clothing,Dress,149.81,6.0,898.86,Unknown,Dallas,2024-08-22,2026-02-11 11:45:40
11349,CUST-2152,Joseph Thomas,Beauty,Mascara,185.54,9.0,1669.86,Cash,Dallas,2024-07-16,2026-02-11 11:45:40
4709,CUST-6627,Patricia Brown,Sports,Dumbbells,822.05,9.0,7398.45,Debit Card,Dallas,2023-06-08,2026-02-11 11:45:40
1805,CUST-1366,Sarah Johnson,Sports,Football,356.21,6.0,2137.2599999999998,Debit Card,Phoenix,2023-09-27,2026-02-11 11:45:40
11022,CUST-2327,Jessica Lopez,Sports,Yoga Mat,51.59,8.0,412.72,Debit Card,New York,2024-05-25,2026-02-11 11:45:40
10431,CUST-6926,Robert Wilson,Beauty,Shampoo,161.22,4.0,644.88,Cash,Philadelphia,2023-06-19,2026-02-11 11:45:40
1942,CUST-8275,Patricia Brown,Electronics,Headphones,340.9,2.0,681.8,PayPal,New York,2023-02-16,2026-02-11 11:45:40
2727,CUST-3701,Joseph Martin,Home,Product Unknown,75.04,2.0,150.08,PayPal,Houston,2024-08-14,2026-02-11 11:45:40
7749,CUST-6029,Thomas Williams,Clothing,Product Unknown,494.47,3.0,1483.41,PayPal,Dallas,2024-04-13,2026-02-11 11:45:40
14980,CUST-4166,Susan Gonzalez,Home,Table,494.47,6.0,2966.82,Unknown,New York,2023-04-08,2026-02-11 11:45:40
3000,CUST-2493,James Martin,Home,Rug,872.7,3.0,2618.1000000000004,Debit Card,New York,2023-04-27,2026-02-11 11:45:40
12602,CUST-4795,Elizabeth Hernandez,Home,Lamp,481.13,9.0,4330.17,PayPal,New York,2023-06-17,2026-02-11 11:45:40
4877,CUST-8840,Charles Anderson,Home,Table,604.94,6.0,3629.6400000000003,Credit Card,Los Angeles,2023-12-11,2026-02-11 11:45:40
3837,CUST-4117,Charles Brown,Electronics,Tablet,933.23,8.0,7465.84,Credit Card,Philadelphia,2023-08-07,2026-02-11 11:45:40
6024,CUST-5955,Jennifer Rodriguez,Beauty,Shampoo,108.25,9.0,974.25,Credit Card,Dallas,2023-06-09,2026-02-11 11:45:40
12635,CUST-9564,Karen Rodriguez,Electronics,Smartphone,721.6,7.0,5051.2,Debit Card,Los Angeles,2023-04-22,2026-02-11 11:45:40
4919,CUST-5886,Charles Anderson,Clothing,Product Unknown,762.23,7.0,5335.610000000001,Cash,Chicago,2024-01-23,2026-02-11 11:45:40
2770,CUST-6929,Mary Jackson,Beauty,Cream,682.82,8.0,5462.56,PayPal,San Diego,2024-03-28,2026-02-11 11:45:40
2259,CUST-3854,Richard Wilson,Beauty,Shampoo,323.78,3.0,971.3399999999999,Credit Card,Los Angeles,2024-11-14,2026-02-11 11:45:40
11700,CUST-2969,William Moore,Home,Sofa,767.41,2.0,1534.82,Debit Card,Dallas,2024-07-27,2026-02-11 11:45:40
1023,CUST-1025,Patricia Johnson,Beauty,Shampoo,925.15,4.0,3700.6,Credit Card,San Antonio,2023-08-25,2026-02-11 11:45:40
3832,CUST-7501,Jessica Brown,Home,Rug,810.32,9.0,7292.88,Credit Card,Chicago,2024-06-01,2026-02-11 11:45:40
1251,CUST-8390,Mary Lopez,Home,Rug,494.47,5.0,2472.3500000000004,Debit Card,Los Angeles,2024-07-19,2026-02-11 11:45:40
3124,CUST-7880,Joseph Brown,Home,Chair,464.35,7.0,3250.4500000000003,Credit Card,San Diego,2023-10-21,2026-02-11 11:45:40
2209,CUST-7563,Patricia Wilson,Sports,Football,299.3,4.0,1197.2,Unknown,San Jose,2023-05-07,2026-02-11 11:45:40
12208,CUST-6183,David Davis,Home,Table,585.53,9.0,5269.7699999999995,Debit Card,New York,2024-05-18,2026-02-11 11:45:40
14112,CUST-7608,William Taylor,Beauty,Cream,606.7,6.0,3640.2000000000003,PayPal,Philadelphia,2024-04-27,2026-02-11 11:45:40
682,CUST-1863,Mary Martinez,Beauty,Lipstick,265.32,4.0,1061.28,PayPal,San Jose,2024-03-23,2026-02-11 11:45:40
13211,CUST-5464,James Anderson,Home,Sofa,494.47,2.0,988.94,Credit Card,San Antonio,2023-03-24,2026-02-11 11:45:40
2818,CUST-5397,Charles Gonzalez,Home,Table,21.98,2.0,43.96,Credit Card,Los Angeles,2024-05-23,2026-02-11 11:45:40
3629,CUST-6233,Susan Moore,Clothing,Sneakers,794.67,6.0,4768.0199999999995,PayPal,Philadelphia,2023-04-18,2026-02-11 11:45:40
970,CUST-6622,Robert Martin,Home,Rug,481.29,1.0,481.29,Cash,San Antonio,2023-06-18,2026-02-11 11:45:40
2320,CUST-1535,David Johnson,Clothing,Dress,416.91,6.0,2501.46,Cash,San Diego,2023-05-27,2026-02-11 11:45:40
7087,CUST-4202,Robert Jackson,Clothing,Jeans,494.47,1.0,494.47,Unknown,Dallas,2023-07-20,2026-02-11 11:45:40
254,CUST-3243,John Davis,Beauty,Cream,323.75,5.0,1618.75,Debit Card,San Jose,2024-01-08,2026-02-11 11:45:40
12151,CUST-2727,Sarah Williams,Electronics,Monitor,435.25,9.0,3917.25,Cash,Dallas,2024-10-01,2026-02-11 11:45:40
8713,CUST-9832,Joseph Jones,Sports,Football,667.48,5.0,3337.4,Credit Card,Philadelphia,2024-10-24,2026-02-11 11:45:40
12113,CUST-4309,Sarah Hernandez,Clothing,Jacket,274.84,7.0,1923.8799999999999,Cash,Houston,2023-08-25,2026-02-11 11:45:40
11913,CUST-2481,Michael Moore,Home,Rug,211.12,3.0,633.36,Unknown,Dallas,2023-03-26,2026-02-11 11:45:40
19,CUST-6658,John Gonzalez,Electronics,Laptop,437.63,8.0,3501.04,Credit Card,Houston,2024-01-03,2026-02-11 11:45:40
10965,CUST-6107,Susan Williams,Home,Product Unknown,892.54,1.0,892.54,Credit Card,Dallas,2023-09-24,2026-02-11 11:45:40
13323,CUST-1646,Patricia Moore,Home,Table,575.7,4.0,2302.8,Credit Card,Philadelphia,2023-04-11,2026-02-11 11:45:40
3979,CUST-4235,Thomas Brown,Beauty,Perfume,60.07,1.0,60.07,Cash,Chicago,2024-01-30,2026-02-11 11:45:40
12026,CUST-1535,Jennifer Gonzalez,Home,Rug,69.84,9.0,628.5600000000001,Debit Card,San Diego,2024-09-18,2026-02-11 11:45:40
10946,CUST-8453,Robert Taylor,Electronics,Monitor,683.36,1.0,683.36,Credit Card,Philadelphia,2023-07-26,2026-02-11 11:45:40
9509,CUST-4555,John Gonzalez,Home,Lamp,295.33,9.0,2657.97,Credit Card,Phoenix,2024-01-23,2026-02-11 11:45:40
4824,CUST-9176,James Martin,Electronics,Tablet,494.47,1.0,494.47,Debit Card,San Jose,2024-11-14,2026-02-11 11:45:40
9976,CUST-8074,William Jackson,Beauty,Lipstick,494.47,8.0,3955.76,Unknown,Chicago,2023-10-15,2026-02-11 11:45:40
14411,CUST-5941,Charles Garcia,Home,Table,494.47,8.0,3955.76,Debit Card,Chicago,2024-11-04,2026-02-11 11:45:40
5187,CUST-6580,Richard Anderson,Sports,Product Unknown,679.85,5.0,3399.25,Credit Card,Los Angeles,2024-06-07,2026-02-11 11:45:40
14421,CUST-9156,Elizabeth Moore,Clothing,Sneakers,951.58,1.0,951.58,Debit Card,Houston,2024-08-02,2026-02-11 11:45:40
2516,CUST-1540,Linda Anderson,Electronics,Tablet,927.12,2.0,1854.24,Debit Card,Philadelphia,2024-12-07,2026-02-11 11:45:40
10338,CUST-8577,Robert Miller,Home,Product Unknown,422.88,9.0,3805.92,Cash,Phoenix,2024-05-16,2026-02-11 11:45:40
2100,CUST-5470,William Thomas,Beauty,Perfume,402.01,2.0,804.02,Debit Card,San Antonio,2023-05-09,2026-02-11 11:45:40
2653,CUST-5789,Thomas Thomas,Clothing,Jacket,376.12,5.0,1880.6,Credit Card,Dallas,2023-09-20,2026-02-11 11:45:40
3036,CUST-6176,Elizabeth Anderson,Sports,Tennis Racket,283.56,1.0,283.56,PayPal,Chicago,2024-12-05,2026-02-11 11:45:40
14745,CUST-5736,Michael Martinez,Sports,Dumbbells,494.47,2.0,988.94,PayPal,Chicago,2024-07-15,2026-02-11 11:45:40
9800,CUST-7646,James Rodriguez,Beauty,Lipstick,931.05,1.0,931.05,Credit Card,San Diego,2024-11-13,2026-02-11 11:45:40
2109,CUST-2251,Elizabeth Brown,Home,Table,284.14,3.0,852.42,Unknown,San Diego,2023-03-02,2026-02-11 11:45:40
10037,CUST-8423,Patricia Anderson,Electronics,Tablet,894.71,2.0,1789.42,Cash,San Diego,2023-06-09,2026-02-11 11:45:40
6802,CUST-8845,Robert Anderson,Beauty,Lipstick,119.44,1.0,119.44,Credit Card,San Diego,2023-09-12,2026-02-11 11:45:40
10879,CUST-7538,Joseph Rodriguez,Sports,Dumbbells,109.23,8.0,873.84,Debit Card,San Jose,2024-04-22,2026-02-11 11:45:40
11204,CUST-9759,Michael Wilson,Beauty,Mascara,757.79,9.0,6820.11,Cash,San Antonio,2023-07-04,2026-02-11 11:45:40
846,CUST-4419,William Anderson,Sports,Tennis Racket,420.48,1.0,420.48,Cash,Philadelphia,2023-07-25,2026-02-11 11:45:40
13472,CUST-3334,Susan Garcia,Sports,Football,599.98,3.0,1799.94,Credit Card,San Diego,2024-03-03,2026-02-11 11:45:40
9218,CUST-3720,Charles Hernandez,Beauty,Cream,911.69,8.0,7293.52,Credit Card,San Diego,2024-12-26,2026-02-11 11:45:40
10107,CUST-5489,John Wilson,Electronics,Product Unknown,268.59,3.0,805.77,Debit Card,Los Angeles,2024-02-24,2026-02-11 11:45:40
7636,CUST-6826,Robert Anderson,Electronics,Smartphone,53.41,1.0,53.41,Debit Card,Phoenix,2024-03-29,2026-02-11 11:45:40
11410,CUST-8720,James Johnson,Electronics,Tablet,404.65,1.0,404.65,Debit Card,Phoenix,2023-08-19,2026-02-11 11:45:40
14646,CUST-4766,Patricia Thomas,Sports,Dumbbells,340.92,1.0,340.92,Debit Card,Houston,2023-03-09,2026-02-11 11:45:40
13424,CUST-4657,Michael Martinez,Clothing,Jacket,693.09,5.0,3465.4500000000003,Credit Card,Philadelphia,2023-01-26,2026-02-11 11:45:40
7231,CUST-7996,Joseph Davis,Beauty,Lipstick,494.47,6.0,2966.82,Cash,San Diego,2024-11-23,2026-02-11 11:45:40
4943,CUST-9366,Barbara Thomas,Clothing,Dress,849.99,1.0,849.99,Credit Card,Los Angeles,2024-01-22,2026-02-11 11:45:40
865,CUST-6402,Robert Moore,Home,Product Unknown,406.76,5.0,2033.8,Debit Card,San Jose,2023-06-27,2026-02-11 11:45:40
1680,CUST-6868,Jennifer Lopez,Home,Rug,698.0,4.0,2792.0,Debit Card,San Jose,2024-01-08,2026-02-11 11:45:40
4328,CUST-6647,Sarah Hernandez,Sports,Dumbbells,982.7,3.0,2948.1000000000004,Debit Card,New York,2023-09-29,2026-02-11 11:45:40
11497,CUST-8431,Mary Wilson,Home,Table,62.81,6.0,376.86,Credit Card,San Diego,2024-04-27,2026-02-11 11:45:40
8448,CUST-2105,Jennifer Williams,Clothing,Jacket,860.09,2.0,1720.18,Debit Card,San Antonio,2023-03-25,2026-02-11 11:45:40
13131,CUST-9072,Charles Hernandez,Sports,Bike,671.58,8.0,5372.64,Unknown,Los Angeles,2023-01-01,2026-02-11 11:45:40
7276,CUST-5122,James Moore,Home,Sofa,494.47,9.0,4450.2300000000005,Cash,Chicago,2024-05-03,2026-02-11 11:45:40
10824,CUST-1647,William Jones,Home,Table,137.29,9.0,1235.61,PayPal,San Antonio,2023-05-02,2026-02-11 11:45:40
11235,CUST-7867,Joseph Hernandez,Beauty,Mascara,194.88,8.0,1559.04,PayPal,Philadelphia,2023-03-05,2026-02-11 11:45:40
13632,CUST-3105,William Martin,Clothing,Sneakers,129.18,8.0,1033.44,Credit Card,Phoenix,2023-12-17,2026-02-11 11:45:40
3201,CUST-2773,Charles Davis,Electronics,Smartphone,557.84,7.0,3904.88,PayPal,Chicago,2023-07-26,2026-02-11 11:45:40
11020,CUST-5732,Elizabeth Gonzalez,Beauty,Lipstick,953.49,8.0,7627.92,Unknown,Philadelphia,2024-03-11,2026-02-11 11:45:40
12121,CUST-5698,Thomas Rodriguez,Sports,Bike,355.5,5.0,1777.5,Credit Card,Los Angeles,2023-08-08,2026-02-11 11:45:40
5296,CUST-4511,Robert Lopez,Clothing,T-Shirt,143.09,7.0,1001.63,Debit Card,San Jose,2024-10-01,2026-02-11 11:45:40
2701,CUST-3535,Barbara Wilson,Home,Table,526.08,7.0,3682.5600000000004,Debit Card,San Jose,2024-01-30,2026-02-11 11:45:40
10267,CUST-1550,William Martinez,Home,Chair,476.37,6.0,2858.2200000000003,Cash,Phoenix,2024-09-08,2026-02-11 11:45:40
2343,CUST-5241,Sarah Martinez,Beauty,Mascara,89.38,9.0,804.42,PayPal,Houston,2023-06-21,2026-02-11 11:45:40
8071,CUST-4722,Mary Taylor,Sports,Football,441.23,5.0,2206.15,PayPal,San Diego,2023-04-16,2026-02-11 11:45:40
5700,CUST-5562,Robert Anderson,Sports,Bike,299.33,9.0,2693.97,Debit Card,Dallas,2024-10-25,2026-02-11 11:45:40
3084,CUST-7322,Mary Garcia,Home,Rug,591.71,1.0,591.71,Credit Card,Houston,2024-08-05,2026-02-11 11:45:40
1901,CUST-4657,Richard Garcia,Home,Table,558.68,7.0,3910.7599999999998,Debit Card,San Jose,2024-03-01,2026-02-11 11:45:40
10604,CUST-1745,Karen Moore,Electronics,Product Unknown,912.14,5.0,4560.7,Credit Card,Philadelphia,2024-04-05,2026-02-11 11:45:40
4221,CUST-3791,Joseph Thomas,Home,Rug,314.69,8.0,2517.52,Debit Card,Los Angeles,2024-02-23,2026-02-11 11:45:40
11040,CUST-5123,Sarah Thomas,Clothing,Sneakers,777.56,8.0,6220.48,Debit Card,Philadelphia,2024-12-19,2026-02-11 11:45:40
224,CUST-7386,David Wilson,Beauty,Perfume,374.04,7.0,2618.28,PayPal,Houston,2023-05-08,2026-02-11 11:45:40
10864,CUST-2023,John Garcia,Home,Product Unknown,511.44,8.0,4091.52,Cash,San Jose,2023-06-22,2026-02-11 11:45:40
7540,CUST-6951,Elizabeth Martinez,Sports,Tennis Racket,915.73,5.0,4578.65,Debit Card,Los Angeles,2024-03-07,2026-02-11 11:45:40
2884,CUST-6107,Richard Williams,Beauty,Shampoo,80.45,9.0,724.0500000000001,Unknown,Chicago,2023-09-13,2026-02-11 11:45:40
469,CUST-9378,David Rodriguez,Electronics,Headphones,494.47,2.0,988.94,Debit Card,San Diego,2023-01-29,2026-02-11 11:45:40
10936,CUST-7941,James Martin,Home,Lamp,494.47,9.0,4450.2300000000005,PayPal,Houston,2024-05-24,2026-02-11 11:45:40
667,CUST-9880,David Anderson,Sports,Football,253.5,3.0,760.5,Debit Card,Los Angeles,2024-11-18,2026-02-11 11:45:40
14648,CUST-7925,William Johnson,Clothing,Sneakers,618.76,1.0,618.76,PayPal,Houston,2023-03-19,2026-02-11 11:45:40
3683,CUST-7803,Michael Jackson,Sports,Tennis Racket,775.04,7.0,5425.28,Unknown,Houston,2023-08-02,2026-02-11 11:45:40
9211,CUST-5330,Mary Hernandez,Clothing,T-Shirt,494.47,3.0,1483.41,PayPal,Phoenix,2023-11-03,2026-02-11 11:45:40
4934,CUST-8999,Joseph Martinez,Sports,Bike,494.47,4.0,1977.88,Cash,Los Angeles,2023-02-09,2026-02-11 11:45:40
3058,CUST-4535,Thomas Martin,Sports,Yoga Mat,86.21,4.0,344.84,Debit Card,San Jose,2023-12-10,2026-02-11 11:45:40
9064,CUST-6008,Sarah Taylor,Clothing,Sneakers,398.81,5.0,1994.05,Credit Card,San Antonio,2024-04-21,2026-02-11 11:45:40
4070,CUST-6965,John Smith,Home,Table,848.42,9.0,7635.78,Debit Card,Chicago,2023-11-10,2026-02-11 11:45:40
11756,CUST-3088,Barbara Anderson,Electronics,Laptop,512.82,1.0,512.82,Cash,San Diego,2024-07-23,2026-02-11 11:45:40
13362,CUST-7045,Linda Jackson,Sports,Product Unknown,387.63,3.0,1162.8899999999999,Credit Card,Houston,2024-07-25,2026-02-11 11:45:40
8990,CUST-4801,Elizabeth Wilson,Clothing,Product Unknown,591.82,9.0,5326.38,Credit Card,San Jose,2024-03-05,2026-02-11 11:45:40
2160,CUST-1187,Thomas Taylor,Beauty,Lipstick,751.34,2.0,1502.68,PayPal,Chicago,2024-02-11,2026-02-11 11:45:40
2271,CUST-4260,Patricia Gonzalez,Sports,Bike,113.18,6.0,679.08,Credit Card,Dallas,2024-05-07,2026-02-11 11:45:40
9237,CUST-6416,Patricia Anderson,Sports,Football,28.69,4.0,114.76,Debit Card,Houston,2023-05-06,2026-02-11 11:45:40
5883,CUST-2471,Elizabeth Rodriguez,Sports,Bike,365.16,4.0,1460.64,Unknown,Phoenix,2024-03-21,2026-02-11 11:45:40
5799,CUST-3408,James Garcia,Home,Rug,964.71,9.0,8682.39,PayPal,Dallas,2024-07-11,2026-02-11 11:45:40
12566,CUST-2081,Jennifer Anderson,Electronics,Monitor,781.31,8.0,6250.48,PayPal,Los Angeles,2024-06-05,2026-02-11 11:45:40
112,CUST-2564,Patricia Wilson,Electronics,Laptop,169.61,4.0,678.44,Debit Card,Houston,2023-11-21,2026-02-11 11:45:40
13363,CUST-5444,David Martinez,Sports,Product Unknown,362.61,8.0,2900.88,Unknown,Phoenix,2024-04-04,2026-02-11 11:45:40
4160,CUST-4207,Charles Martin,Home,Chair,570.09,1.0,570.09,PayPal,Dallas,2024-11-18,2026-02-11 11:45:40
9247,CUST-6514,Thomas Smith,Electronics,Smartphone,494.3,1.0,494.3,Credit Card,Philadelphia,2023-08-21,2026-02-11 11:45:40
12035,CUST-3001,Sarah Smith,Beauty,Mascara,878.08,9.0,7902.72,PayPal,Chicago,2023-04-16,2026-02-11 11:45:40
1447,CUST-3392,Mary Jackson,Home,Chair,695.7,1.0,695.7,PayPal,Philadelphia,2023-10-04,2026-02-11 11:45:40
12629,CUST-6838,John Thomas,Electronics,Monitor,579.36,3.0,1738.08,Cash,Houston,2024-07-27,2026-02-11 11:45:40
356,CUST-6017,David Davis,Sports,Yoga Mat,646.0,2.0,1292.0,Credit Card,Dallas,2023-05-24,2026-02-11 11:45:40
9887,CUST-6145,Joseph Williams,Clothing,Sneakers,892.37,4.0,3569.48,Credit Card,Los Angeles,2023-12-04,2026-02-11 11:45:40
8635,CUST-7606,Sarah Moore,Electronics,Smartphone,296.3,6.0,1777.8000000000002,PayPal,San Diego,2023-10-08,2026-02-11 11:45:40
5705,CUST-1868,Karen Gonzalez,Home,Sofa,916.14,1.0,916.14,Debit Card,Dallas,2024-12-23,2026-02-11 11:45:40
9761,CUST-3309,Jessica Davis,Beauty,Mascara,926.01,6.0,5556.0599999999995,Cash,New York,2023-12-01,2026-02-11 11:45:40
7815,CUST-4404,Susan Garcia,Beauty,Lipstick,237.62,3.0,712.86,Credit Card,San Antonio,2024-01-23,2026-02-11 11:45:40
2934,CUST-6576,David Brown,Beauty,Mascara,549.05,1.0,549.05,PayPal,Chicago,2023-10-15,2026-02-11 11:45:40
14011,CUST-6735,Robert Miller,Beauty,Cream,832.77,1.0,832.77,Cash,Phoenix,2023-01-29,2026-02-11 11:45:40
9415,CUST-3157,Joseph Wilson,Sports,Yoga Mat,473.12,1.0,473.12,Credit Card,Los Angeles,2023-07-15,2026-02-11 11:45:40
5172,CUST-8370,Thomas Lopez,Beauty,Lipstick,569.76,6.0,3418.56,Credit Card,Philadelphia,2023-07-03,2026-02-11 11:45:40
2173,CUST-8135,Thomas Davis,Beauty,Mascara,494.47,1.0,494.47,PayPal,Dallas,2023-05-31,2026-02-11 11:45:40
9184,CUST-4728,Robert Lopez,Beauty,Product Unknown,679.38,6.0,4076.2799999999997,Debit Card,Dallas,2024-12-10,2026-02-11 11:45:40
8794,CUST-7143,Susan Williams,Sports,Yoga Mat,719.47,1.0,719.47,Credit Card,New York,2023-02-12,2026-02-11 11:45:40
4242,CUST-8570,Patricia Thomas,Clothing,Dress,401.98,7.0,2813.86,Debit Card,San Diego,2024-03-12,2026-02-11 11:45:40
11186,CUST-9500,Thomas Martin,Sports,Bike,990.29,1.0,990.29,Cash,Houston,2024-07-16,2026-02-11 11:45:40
11434,CUST-1953,Thomas Jackson,Electronics,Tablet,469.76,1.0,469.76,Cash,New York,2023-01-15,2026-02-11 11:45:40
13953,CUST-3423,Sarah Anderson,Clothing,Sneakers,971.08,2.0,1942.16,Debit Card,New York,2023-12-06,2026-02-11 11:45:40
3785,CUST-5936,Patricia Johnson,Home,Lamp,802.97,3.0,2408.91,Credit Card,Los Angeles,2023-09-18,2026-02-11 11:45:40
1741,CUST-2709,David Wilson,Beauty,Lipstick,829.26,6.0,4975.5599999999995,Debit Card,San Diego,2023-05-01,2026-02-11 11:45:40
1824,CUST-4375,Robert Hernandez,Clothing,Jeans,776.89,9.0,6992.01,PayPal,Dallas,2023-10-07,2026-02-11 11:45:40
572,CUST-7658,Elizabeth Anderson,Sports,Dumbbells,785.82,3.0,2357.46,Credit Card,San Jose,2024-10-25,2026-02-11 11:45:40
12484,CUST-7995,Jessica Taylor,Clothing,Jeans,74.12,6.0,444.72,Debit Card,San Diego,2023-04-10,2026-02-11 11:45:40
2894,CUST-1860,David Taylor,Sports,Bike,658.1,5.0,3290.5,Cash,San Jose,2023-05-16,2026-02-11 11:45:40
12937,CUST-8429,Joseph Smith,Sports,Football,562.47,2.0,1124.94,PayPal,Los Angeles,2023-07-25,2026-02-11 11:45:40
12103,CUST-7860,James Smith,Clothing,T-Shirt,979.66,2.0,1959.32,PayPal,New York,2024-07-28,2026-02-11 11:45:40
7019,CUST-2228,Thomas Williams,Home,Sofa,362.84,9.0,3265.56,PayPal,Philadelphia,2023-11-01,2026-02-11 11:45:40
11882,CUST-7781,William Rodriguez,Beauty,Cream,224.52,4.0,898.08,Credit Card,Philadelphia,2023-10-17,2026-02-11 11:45:40
4967,CUST-1679,Charles Williams,Sports,Tennis Racket,967.6,2.0,1935.2,Debit Card,Houston,2023-06-28,2026-02-11 11:45:40
1439,CUST-3489,Charles Gonzalez,Electronics,Tablet,209.83,1.0,209.83,Cash,Chicago,2024-07-11,2026-02-11 11:45:40
1822,CUST-3706,James Hernandez,Home,Sofa,130.17,2.0,260.34,PayPal,New York,2023-05-13,2026-02-11 11:45:40
14395,CUST-5059,Richard Davis,Beauty,Lipstick,509.03,6.0,3054.18,Debit Card,San Antonio,2023-08-27,2026-02-11 11:45:40
2384,CUST-9870,Elizabeth Thomas,Electronics,Smartphone,436.68,4.0,1746.72,Debit Card,Phoenix,2024-02-04,2026-02-11 11:45:40
1640,CUST-8781,Jennifer Thomas,Home,Chair,494.47,4.0,1977.88,Cash,San Antonio,2024-07-19,2026-02-11 11:45:40
14412,CUST-1167,Richard Gonzalez,Clothing,Jeans,494.47,5.0,2472.3500000000004,Cash,Phoenix,2024-01-13,2026-02-11 11:45:40
4277,CUST-4570,Robert Taylor,Home,Rug,407.45,6.0,2444.7,Cash,San Jose,2024-05-03,2026-02-11 11:45:40
14964,CUST-1460,Jessica Miller,Electronics,Tablet,112.74,2.0,225.48,PayPal,Philadelphia,2024-07-07,2026-02-11 11:45:40
13186,CUST-5542,Patricia Hernandez,Beauty,Cream,850.65,7.0,5954.55,Debit Card,San Antonio,2023-08-13,2026-02-11 11:45:40
5486,CUST-4853,John Johnson,Electronics,Product Unknown,987.49,1.0,987.49,Credit Card,New York,2024-06-05,2026-02-11 11:45:40
6881,CUST-4623,Patricia Anderson,Beauty,Lipstick,769.56,8.0,6156.48,PayPal,Dallas,2024-04-14,2026-02-11 11:45:40
1894,CUST-6984,James Miller,Home,Chair,212.0,9.0,1908.0,Credit Card,San Jose,2024-03-11,2026-02-11 11:45:40
935,CUST-7425,Robert Williams,Electronics,Tablet,179.96,9.0,1619.64,Credit Card,San Antonio,2023-03-04,2026-02-11 11:45:40
12690,CUST-4409,Sarah Wilson,Beauty,Cream,432.93,6.0,2597.58,Unknown,Dallas,2024-08-04,2026-02-11 11:45:40
5699,CUST-7923,James Anderson,Clothing,Jacket,984.25,9.0,8858.25,Debit Card,New York,2023-10-22,2026-02-11 11:45:40
7772,CUST-8305,John Smith,Beauty,Lipstick,711.68,7.0,4981.759999999999,PayPal,Houston,2024-07-22,2026-02-11 11:45:40
1327,CUST-6655,Thomas Jones,Clothing,Dress,190.3,6.0,1141.8000000000002,Cash,San Jose,2023-05-11,2026-02-11 11:45:40
10724,CUST-6240,Mary Johnson,Beauty,Cream,888.94,4.0,3555.76,Credit Card,Chicago,2024-11-24,2026-02-11 11:45:40
342,CUST-2991,Charles Johnson,Home,Lamp,494.47,4.0,1977.88,Credit Card,Chicago,2023-06-27,2026-02-11 11:45:40
2642,CUST-8328,Joseph Hernandez,Clothing,Sneakers,114.31,1.0,114.31,Cash,Phoenix,2024-12-08,2026-02-11 11:45:40
3273,CUST-9550,Karen Taylor,Beauty,Perfume,726.21,8.0,5809.68,Debit Card,Philadelphia,2024-09-08,2026-02-11 11:45:40
14527,CUST-7425,Barbara Davis,Electronics,Laptop,405.86,4.0,1623.44,Cash,Dallas,2023-02-23,2026-02-11 11:45:40
12372,CUST-5960,Elizabeth Miller,Electronics,Smartphone,402.64,1.0,402.64,Credit Card,Chicago,2024-06-04,2026-02-11 11:45:40
1455,CUST-1182,Joseph Lopez,Beauty,Shampoo,40.08,9.0,360.71999999999997,Cash,Phoenix,2024-06-05,2026-02-11 11:45:40
